Time (s),Amplitude
4.382812500000000000e+00,-1.449999999999999345e-01
4.390625000000000000e+00,-2.350000000000000422e-01
4.398437500000000000e+00,-1.950000000000000067e-01
4.406250000000000000e+00,-1.849999999999999700e-01
4.414062500000000000e+00,-1.549999999999998324e-01
4.421875000000000000e+00,-1.650000000000000355e-01
4.429687500000000000e+00,-1.350000000000000644e-01
4.437500000000000000e+00,-1.150000000000000189e-01
4.445312500000000000e+00,-1.549999999999999434e-01
4.453125000000000000e+00,-1.550000000000000266e-01
4.460937500000000000e+00,-1.549999999999999434e-01
4.468750000000000000e+00,-1.749999999999999889e-01
4.476562500000000000e+00,-5.499999999999990313e-02
4.484375000000000000e+00,-1.549999999999999711e-01
4.492187500000000000e+00,-2.250000000000000333e-01
4.500000000000000000e+00,-1.750000000000000167e-01
4.507812500000000000e+00,-1.449999999999999067e-01
4.515625000000000000e+00,-1.449999999999999345e-01
4.523437500000000000e+00,-1.350000000000000366e-01
4.531250000000000000e+00,-1.350000000000000644e-01
4.539062500000000000e+00,-1.650000000000000355e-01
4.546875000000000000e+00,-1.450000000000000178e-01
4.554687500000000000e+00,-1.350000000000001199e-01
4.562500000000000000e+00,-1.450000000000000733e-01
4.570312500000000000e+00,-1.549999999999999434e-01
4.578125000000000000e+00,-1.650000000000000078e-01
4.585937500000000000e+00,-1.650000000000000633e-01
4.593750000000000000e+00,-6.500000000000014100e-02
4.601562500000000000e+00,-1.650000000000000078e-01
4.609375000000000000e+00,-2.149999999999999967e-01
4.617187500000000000e+00,-1.849999999999999423e-01
4.625000000000000000e+00,-1.649999999999999800e-01
4.632812500000000000e+00,-1.649999999999998690e-01
4.640625000000000000e+00,-1.149999999999998662e-01
4.648437500000000000e+00,-1.650000000000000078e-01
4.656250000000000000e+00,-1.149999999999999634e-01
4.664062500000000000e+00,-1.549999999999999156e-01
4.671875000000000000e+00,-1.649999999999999800e-01
4.679687500000000000e+00,-1.549999999999998601e-01
4.687500000000000000e+00,-1.649999999999999245e-01
4.695312500000000000e+00,-1.249999999999999584e-01
4.703125000000000000e+00,-1.149999999999999772e-01
4.710937500000000000e+00,-2.149999999999999967e-01
4.718750000000000000e+00,-1.650000000000000078e-01
4.726562500000000000e+00,-1.449999999999999900e-01
4.734375000000000000e+00,-1.550000000000000822e-01
4.742187500000000000e+00,-9.500000000000000111e-02
4.750000000000000000e+00,-1.550000000000000266e-01
4.757812500000000000e+00,-1.150000000000000189e-01
4.765625000000000000e+00,-1.350000000000001477e-01
4.773437500000000000e+00,-1.550000000000001654e-01
4.781250000000000000e+00,-1.350000000000002309e-01
4.789062500000000000e+00,-1.250000000000001110e-01
4.796875000000000000e+00,-1.249999999999999722e-01
4.804687500000000000e+00,-3.500000000000000333e-02
4.812500000000000000e+00,-7.499999999999999722e-02
4.820312500000000000e+00,-1.849999999999999423e-01
4.828125000000000000e+00,-1.649999999999999523e-01
4.835937500000000000e+00,-1.549999999999999989e-01
4.843750000000000000e+00,-6.500000000000000222e-02
4.851562500000000000e+00,-1.250000000000000000e-01
4.859375000000000000e+00,-1.350000000000000366e-01
4.867187500000000000e+00,-1.250000000000001665e-01
4.875000000000000000e+00,-1.150000000000000189e-01
4.882812500000000000e+00,-1.049999999999999961e-01
4.890625000000000000e+00,-1.049999999999999406e-01
4.898437500000000000e+00,-6.500000000000000222e-02
4.906250000000000000e+00,-9.499999999999998723e-02
4.914062500000000000e+00,-1.050000000000000239e-01
4.921875000000000000e+00,-4.500000000000014405e-02
4.929687500000000000e+00,-1.050000000000000933e-01
4.937500000000000000e+00,-1.449999999999999067e-01
4.945312500000000000e+00,-1.350000000000001199e-01
4.953125000000000000e+00,-1.350000000000000089e-01
4.960937500000000000e+00,-1.149999999999999911e-01
4.968750000000000000e+00,-8.500000000000000611e-02
4.976562500000000000e+00,-1.350000000000000366e-01
4.984375000000000000e+00,-1.049999999999999684e-01
4.992187500000000000e+00,-9.500000000000000111e-02
5.000000000000000000e+00,-8.500000000000000611e-02
5.007812500000000000e+00,-1.049999999999999822e-01
5.015625000000000000e+00,-1.050000000000000794e-01
5.023437500000000000e+00,-1.050000000000000239e-01
5.031250000000000000e+00,-7.500000000000002498e-02
5.039062500000000000e+00,-8.499999999999995060e-02
5.046875000000000000e+00,7.499999999999998335e-02
5.054687500000000000e+00,-1.149999999999999495e-01
5.062500000000000000e+00,-1.250000000000000000e-01
5.070312500000000000e+00,-1.449999999999999623e-01
5.078125000000000000e+00,-8.499999999999996447e-02
5.085937500000000000e+00,-1.349999999999999256e-01
5.093750000000000000e+00,-1.449999999999999623e-01
5.101562500000000000e+00,-1.450000000000000733e-01
5.109375000000000000e+00,-1.349999999999999811e-01
5.117187500000000000e+00,-1.150000000000000328e-01
5.125000000000000000e+00,-1.150000000000001021e-01
5.132812500000000000e+00,-1.250000000000000833e-01
5.140625000000000000e+00,-7.500000000000003886e-02
5.148437500000000000e+00,-9.500000000000013989e-02
5.156250000000000000e+00,-1.050000000000001210e-01
5.164062500000000000e+00,-6.500000000000011324e-02
5.171875000000000000e+00,-4.500000000000020650e-02
5.179687500000000000e+00,-1.450000000000001010e-01
5.187500000000000000e+00,-9.500000000000005662e-02
5.195312500000000000e+00,-5.000000000000085106e-03
5.203125000000000000e+00,-2.500000000000010547e-02
5.210937500000000000e+00,-3.500000000000008660e-02
5.218750000000000000e+00,-6.500000000000002998e-02
5.226562500000000000e+00,-1.750000000000000722e-01
5.234375000000000000e+00,-2.500000000000001527e-02
5.242187500000000000e+00,3.549999999999999822e-01
5.250000000000000000e+00,6.350000000000000089e-01
5.257812500000000000e+00,7.449999999999997735e-01
5.265625000000000000e+00,7.349999999999999867e-01
5.273437500000000000e+00,8.250000000000000666e-01
5.281250000000000000e+00,8.949999999999996847e-01
5.289062500000000000e+00,9.549999999999997380e-01
5.296875000000000000e+00,9.949999999999999956e-01
5.304687500000000000e+00,5.350000000000000311e-01
5.312500000000000000e+00,1.499999999999998557e-02
5.320312500000000000e+00,-6.500000000000001610e-02
5.328125000000000000e+00,-9.500000000000002887e-02
5.335937500000000000e+00,-1.150000000000000189e-01
5.343750000000000000e+00,-1.749999999999998224e-01
5.351562500000000000e+00,-1.749999999999999334e-01
5.359375000000000000e+00,-1.650000000000000078e-01
5.367187500000000000e+00,-1.350000000000001754e-01
5.375000000000000000e+00,-1.849999999999999978e-01
5.382812500000000000e+00,-1.649999999999998412e-01
5.390625000000000000e+00,-1.649999999999999523e-01
5.398437500000000000e+00,-1.350000000000000089e-01
5.406250000000000000e+00,-1.049999999999999961e-01
5.414062500000000000e+00,-2.049999999999999323e-01
5.421875000000000000e+00,-1.449999999999998790e-01
5.429687500000000000e+00,-1.549999999999999156e-01
5.437500000000000000e+00,-1.650000000000000355e-01
5.445312500000000000e+00,-1.450000000000001843e-01
5.453125000000000000e+00,-1.350000000000000644e-01
5.460937500000000000e+00,-1.450000000000000733e-01
5.468750000000000000e+00,-1.250000000000000000e-01
5.476562500000000000e+00,-7.499999999999998335e-02
5.484375000000000000e+00,-1.349999999999999256e-01
5.492187500000000000e+00,-1.149999999999999772e-01
5.500000000000000000e+00,-4.500000000000011630e-02
5.507812500000000000e+00,-2.499999999999997363e-02
5.515625000000000000e+00,-6.500000000000004385e-02
5.523437500000000000e+00,-1.049999999999999406e-01
5.531250000000000000e+00,-4.499999999999998446e-02
5.539062500000000000e+00,-2.500000000000001527e-02
5.546875000000000000e+00,1.499999999999991444e-02
5.554687500000000000e+00,2.500000000000002914e-02
5.562500000000000000e+00,6.500000000000000222e-02
5.570312500000000000e+00,8.499999999999995060e-02
5.578125000000000000e+00,6.500000000000005773e-02
5.585937500000000000e+00,6.500000000000002998e-02
5.593750000000000000e+00,7.499999999999988620e-02
5.601562500000000000e+00,1.149999999999999634e-01
5.609375000000000000e+00,1.250000000000000278e-01
5.617187500000000000e+00,-4.500000000000003303e-02
5.625000000000000000e+00,-9.500000000000000111e-02
5.632812500000000000e+00,-8.499999999999999223e-02
5.640625000000000000e+00,-9.500000000000004274e-02
5.648437500000000000e+00,-1.150000000000000744e-01
5.656250000000000000e+00,-1.350000000000000366e-01
5.664062500000000000e+00,-1.449999999999998512e-01
5.671875000000000000e+00,-1.450000000000000733e-01
5.679687500000000000e+00,-1.450000000000000733e-01
5.687500000000000000e+00,-1.449999999999999623e-01
5.695312500000000000e+00,-1.549999999999999434e-01
5.703125000000000000e+00,-1.649999999999999523e-01
5.710937500000000000e+00,-1.449999999999999345e-01
5.718750000000000000e+00,-1.150000000000000050e-01
5.726562500000000000e+00,-1.049999999999999684e-01
5.734375000000000000e+00,-1.849999999999999423e-01
5.742187500000000000e+00,-2.050000000000000433e-01
5.750000000000000000e+00,-1.449999999999999900e-01
5.757812500000000000e+00,-1.349999999999999256e-01
5.765625000000000000e+00,-1.249999999999999445e-01
5.773437500000000000e+00,-1.250000000000000278e-01
5.781250000000000000e+00,-8.500000000000011713e-02
5.789062500000000000e+00,-1.249999999999998473e-01
5.796875000000000000e+00,-1.250000000000001110e-01
5.804687500000000000e+00,-9.500000000000000111e-02
5.812500000000000000e+00,-1.449999999999999345e-01
5.820312500000000000e+00,-1.549999999999999434e-01
5.828125000000000000e+00,-1.349999999999999256e-01
5.835937500000000000e+00,-1.249999999999998890e-01
5.843750000000000000e+00,-1.449999999999999900e-01
5.851562500000000000e+00,-4.999999999999886480e-03
5.859375000000000000e+00,-1.849999999999998868e-01
5.867187500000000000e+00,-1.949999999999998956e-01
5.875000000000000000e+00,-1.549999999999999989e-01
5.882812500000000000e+00,-1.450000000000000178e-01
5.890625000000000000e+00,-1.149999999999998940e-01
5.898437500000000000e+00,-1.350000000000000089e-01
5.906250000000000000e+00,-1.449999999999999900e-01
5.914062500000000000e+00,-1.249999999999998890e-01
5.921875000000000000e+00,-1.149999999999999495e-01
5.929687500000000000e+00,-1.449999999999999900e-01
5.937500000000000000e+00,-1.549999999999999711e-01
5.945312500000000000e+00,-1.449999999999999067e-01
5.953125000000000000e+00,-1.650000000000000078e-01
5.960937500000000000e+00,-1.249999999999999722e-01
5.968750000000000000e+00,-1.650000000000000910e-01
5.976562500000000000e+00,-1.650000000000000355e-01
5.984375000000000000e+00,-1.449999999999999345e-01
5.992187500000000000e+00,-1.450000000000000733e-01
6.000000000000000000e+00,-1.249999999999999584e-01
6.007812500000000000e+00,-1.449999999999998235e-01
6.015625000000000000e+00,-1.650000000000000633e-01
6.023437500000000000e+00,-4.500000000000002609e-02
6.031250000000000000e+00,-1.750000000000001277e-01
6.039062500000000000e+00,-1.650000000000000078e-01
6.046875000000000000e+00,-1.550000000000001654e-01
6.054687500000000000e+00,-1.450000000000000178e-01
6.062500000000000000e+00,-1.250000000000000278e-01
6.070312500000000000e+00,-1.250000000000000000e-01
6.078125000000000000e+00,-1.250000000000000278e-01
6.085937500000000000e+00,-1.750000000000002109e-01
6.093750000000000000e+00,-1.450000000000001010e-01
6.101562500000000000e+00,-1.350000000000001199e-01
6.109375000000000000e+00,-1.350000000000002032e-01
6.117187500000000000e+00,-1.050000000000001765e-01
6.125000000000000000e+00,-1.450000000000000733e-01
6.132812500000000000e+00,-1.350000000000000366e-01
6.140625000000000000e+00,-1.249999999999999861e-01
6.148437500000000000e+00,-1.250000000000000000e-01
6.156250000000000000e+00,-2.500000000000000833e-02
6.164062500000000000e+00,-1.449999999999999623e-01
6.171875000000000000e+00,-1.649999999999999523e-01
6.179687500000000000e+00,-1.349999999999999811e-01
6.187500000000000000e+00,-1.049999999999999822e-01
6.195312500000000000e+00,-9.499999999999995948e-02
6.203125000000000000e+00,-1.449999999999999345e-01
6.210937500000000000e+00,-1.350000000000000089e-01
6.218750000000000000e+00,-9.500000000000008438e-02
6.226562500000000000e+00,-1.650000000000000633e-01
6.234375000000000000e+00,-1.049999999999999822e-01
6.242187500000000000e+00,-1.850000000000000255e-01
6.250000000000000000e+00,-1.349999999999999256e-01
6.257812500000000000e+00,-1.449999999999999900e-01
6.265625000000000000e+00,-1.249999999999998890e-01
6.273437500000000000e+00,-1.250000000000000278e-01
6.281250000000000000e+00,-1.050000000000000100e-01
6.289062500000000000e+00,-1.049999999999999406e-01
6.296875000000000000e+00,-1.150000000000000605e-01
6.304687500000000000e+00,-1.249999999999999861e-01
6.312500000000000000e+00,-9.500000000000008438e-02
6.320312500000000000e+00,-9.499999999999994560e-02
6.328125000000000000e+00,-9.500000000000000111e-02
6.335937500000000000e+00,-1.449999999999999900e-01
6.343750000000000000e+00,-4.500000000000002609e-02
6.351562500000000000e+00,-1.749999999999999334e-01
6.359375000000000000e+00,-8.500000000000008937e-02
6.367187500000000000e+00,-1.350000000000000366e-01
6.375000000000000000e+00,-1.050000000000000933e-01
6.382812500000000000e+00,-9.499999999999997335e-02
6.390625000000000000e+00,-1.249999999999998890e-01
6.398437500000000000e+00,-1.450000000000000733e-01
6.406250000000000000e+00,-1.350000000000000644e-01
6.414062500000000000e+00,-1.450000000000001843e-01
6.421875000000000000e+00,-1.350000000000000089e-01
6.429687500000000000e+00,-1.250000000000000555e-01
6.437500000000000000e+00,-1.549999999999999434e-01
6.445312500000000000e+00,-9.500000000000002887e-02
6.453125000000000000e+00,-1.650000000000000910e-01
6.460937500000000000e+00,-2.500000000000005690e-02
6.468750000000000000e+00,-9.500000000000002887e-02
6.476562500000000000e+00,-1.750000000000000722e-01
6.484375000000000000e+00,-1.650000000000001743e-01
6.492187500000000000e+00,-1.350000000000000921e-01
6.500000000000000000e+00,-1.150000000000000328e-01
6.507812500000000000e+00,-1.150000000000000328e-01
6.515625000000000000e+00,-8.500000000000010325e-02
6.523437500000000000e+00,-7.500000000000003886e-02
6.531250000000000000e+00,-1.500000000000005669e-02
6.539062500000000000e+00,2.500000000000002914e-02
6.546875000000000000e+00,-9.500000000000007050e-02
6.554687500000000000e+00,-2.849999999999998646e-01
6.562500000000000000e+00,-4.500000000000001221e-02
6.570312500000000000e+00,4.049999999999999711e-01
6.578125000000000000e+00,6.149999999999999911e-01
6.585937500000000000e+00,7.149999999999999689e-01
6.593750000000000000e+00,7.650000000000000133e-01
6.601562500000000000e+00,7.449999999999999956e-01
6.609375000000000000e+00,8.449999999999998623e-01
6.617187500000000000e+00,9.350000000000000533e-01
6.625000000000000000e+00,8.850000000000000089e-01
6.632812500000000000e+00,4.450000000000001177e-01
6.640625000000000000e+00,-5.000000000000071228e-03
6.648437500000000000e+00,-8.499999999999992284e-02
6.656250000000000000e+00,-1.350000000000000089e-01
6.664062500000000000e+00,-1.350000000000000644e-01
6.671875000000000000e+00,-1.549999999999999434e-01
6.679687500000000000e+00,-1.950000000000000622e-01
6.687500000000000000e+00,-1.750000000000000167e-01
6.695312500000000000e+00,-2.149999999999999134e-01
6.703125000000000000e+00,-1.649999999999998690e-01
6.710937500000000000e+00,-1.650000000000000355e-01
6.718750000000000000e+00,-2.349999999999999312e-01
6.726562500000000000e+00,-1.749999999999998224e-01
6.734375000000000000e+00,-2.349999999999999589e-01
6.742187500000000000e+00,-1.950000000000000067e-01
6.750000000000000000e+00,-2.050000000000001266e-01
6.757812500000000000e+00,-2.149999999999999689e-01
6.765625000000000000e+00,-1.750000000000000167e-01
6.773437500000000000e+00,-1.750000000000001277e-01
6.781250000000000000e+00,-1.650000000000000910e-01
6.789062500000000000e+00,-1.550000000000000266e-01
6.796875000000000000e+00,-1.449999999999999623e-01
6.804687500000000000e+00,-1.449999999999998790e-01
6.812500000000000000e+00,-7.500000000000003886e-02
6.820312500000000000e+00,-2.499999999999981751e-02
6.828125000000000000e+00,-1.950000000000000622e-01
6.835937500000000000e+00,-1.749999999999999334e-01
6.843750000000000000e+00,-1.150000000000000328e-01
6.851562500000000000e+00,-6.499999999999996059e-02
6.859375000000000000e+00,-3.500000000000003109e-02
6.867187500000000000e+00,-6.500000000000002998e-02
6.875000000000000000e+00,-7.499999999999995559e-02
6.882812500000000000e+00,-3.500000000000004496e-02
6.890625000000000000e+00,-5.000000000000013982e-03
6.898437500000000000e+00,1.500000000000004281e-02
6.906250000000000000e+00,1.499999999999991444e-02
6.914062500000000000e+00,6.500000000000005773e-02
6.921875000000000000e+00,9.499999999999998723e-02
6.929687500000000000e+00,-2.500000000000005690e-02
6.937500000000000000e+00,-3.500000000000001721e-02
6.945312500000000000e+00,-3.500000000000004496e-02
6.953125000000000000e+00,-7.499999999999990008e-02
6.960937500000000000e+00,-9.500000000000013989e-02
6.968750000000000000e+00,-1.250000000000001110e-01
6.976562500000000000e+00,-1.550000000000000266e-01
6.984375000000000000e+00,-8.500000000000008937e-02
6.992187500000000000e+00,-1.950000000000000344e-01
7.000000000000000000e+00,-2.150000000000000522e-01
7.007812500000000000e+00,-2.249999999999999500e-01
7.015625000000000000e+00,-2.050000000000000711e-01
7.023437500000000000e+00,-1.950000000000001177e-01
7.031250000000000000e+00,-1.950000000000000344e-01
7.039062500000000000e+00,-7.499999999999995559e-02
7.046875000000000000e+00,-1.950000000000000622e-01
7.054687500000000000e+00,-2.250000000000000056e-01
7.062500000000000000e+00,-1.850000000000000533e-01
7.070312500000000000e+00,-1.550000000000000544e-01
7.078125000000000000e+00,-1.650000000000000078e-01
7.085937500000000000e+00,-1.550000000000000266e-01
7.093750000000000000e+00,-1.750000000000001277e-01
7.101562500000000000e+00,-1.849999999999998868e-01
7.109375000000000000e+00,-1.650000000000000633e-01
7.117187500000000000e+00,-1.649999999999998967e-01
7.125000000000000000e+00,-1.549999999999999711e-01
7.132812500000000000e+00,-1.449999999999999900e-01
7.140625000000000000e+00,-1.749999999999999334e-01
7.148437500000000000e+00,-5.500000000000002803e-02
7.156250000000000000e+00,-1.650000000000000078e-01
7.164062500000000000e+00,-2.250000000000000611e-01
7.171875000000000000e+00,-1.750000000000000444e-01
7.179687500000000000e+00,-1.749999999999999889e-01
7.187500000000000000e+00,-1.849999999999999978e-01
7.195312500000000000e+00,-2.049999999999999600e-01
7.203125000000000000e+00,-1.750000000000000167e-01
7.210937500000000000e+00,-1.749999999999999334e-01
7.218750000000000000e+00,-1.750000000000000444e-01
7.226562500000000000e+00,-1.749999999999999056e-01
7.234375000000000000e+00,-1.549999999999999156e-01
7.242187500000000000e+00,-1.850000000000000533e-01
7.250000000000000000e+00,-1.849999999999999423e-01
7.257812500000000000e+00,-6.499999999999996059e-02
7.265625000000000000e+00,-2.149999999999998301e-01
7.273437500000000000e+00,-2.250000000000000333e-01
7.281250000000000000e+00,-1.849999999999999423e-01
7.289062500000000000e+00,-1.549999999999998879e-01
7.296875000000000000e+00,-9.499999999999983458e-02
7.304687500000000000e+00,-2.049999999999999878e-01
7.312500000000000000e+00,-2.149999999999999689e-01
7.320312500000000000e+00,-2.050000000000000155e-01
7.328125000000000000e+00,-1.450000000000000178e-01
7.335937500000000000e+00,-1.850000000000000533e-01
7.343750000000000000e+00,-1.750000000000000444e-01
7.351562500000000000e+00,-1.749999999999999334e-01
7.359375000000000000e+00,-1.650000000000000633e-01
7.367187500000000000e+00,-1.650000000000000078e-01
7.375000000000000000e+00,-1.749999999999999334e-01
7.382812500000000000e+00,-6.500000000000005773e-02
7.390625000000000000e+00,-1.949999999999998956e-01
7.398437500000000000e+00,-1.849999999999999423e-01
7.406250000000000000e+00,-1.749999999999998224e-01
7.414062500000000000e+00,-1.249999999999999167e-01
7.421875000000000000e+00,-1.749999999999999334e-01
7.429687500000000000e+00,-1.049999999999999961e-01
7.437500000000000000e+00,-1.950000000000000899e-01
7.445312500000000000e+00,-2.049999999999999600e-01
7.453125000000000000e+00,-1.849999999999999700e-01
7.460937500000000000e+00,-1.649999999999999800e-01
7.468750000000000000e+00,-1.550000000000000544e-01
7.476562500000000000e+00,-1.650000000000000078e-01
7.484375000000000000e+00,-6.500000000000001610e-02
7.492187500000000000e+00,-1.950000000000000067e-01
7.500000000000000000e+00,-1.549999999999999989e-01
7.507812500000000000e+00,-1.749999999999999056e-01
7.515625000000000000e+00,-1.149999999999999217e-01
7.523437500000000000e+00,-1.549999999999999434e-01
7.531250000000000000e+00,-1.649999999999999245e-01
7.539062500000000000e+00,-1.749999999999999056e-01
7.546875000000000000e+00,-1.549999999999999156e-01
7.554687500000000000e+00,-1.350000000000000089e-01
7.562500000000000000e+00,-1.350000000000001477e-01
7.570312500000000000e+00,-1.450000000000000733e-01
7.578125000000000000e+00,-1.049999999999999684e-01
7.585937500000000000e+00,-8.500000000000014488e-02
7.593750000000000000e+00,-2.250000000000001166e-01
7.601562500000000000e+00,-1.849999999999999423e-01
7.609375000000000000e+00,-1.549999999999999989e-01
7.617187500000000000e+00,-1.450000000000000178e-01
7.625000000000000000e+00,-1.150000000000000605e-01
7.632812500000000000e+00,-1.650000000000000910e-01
7.640625000000000000e+00,-1.450000000000000733e-01
7.648437500000000000e+00,-1.350000000000001477e-01
7.656250000000000000e+00,-1.449999999999999900e-01
7.664062500000000000e+00,-1.150000000000000189e-01
7.671875000000000000e+00,-1.250000000000000278e-01
7.679687500000000000e+00,-1.499999999999999771e-02
7.687500000000000000e+00,-1.850000000000000255e-01
7.695312500000000000e+00,-1.749999999999999334e-01
7.703125000000000000e+00,-1.549999999999999989e-01
7.710937500000000000e+00,-1.949999999999999789e-01
7.718750000000000000e+00,-1.350000000000000921e-01
7.726562500000000000e+00,-1.950000000000000067e-01
7.734375000000000000e+00,-1.849999999999999978e-01
7.742187500000000000e+00,-1.650000000000000633e-01
7.750000000000000000e+00,-1.650000000000000355e-01
7.757812500000000000e+00,-1.549999999999999711e-01
7.765625000000000000e+00,-1.150000000000000605e-01
7.773437500000000000e+00,-8.499999999999997835e-02
7.781250000000000000e+00,-1.949999999999999789e-01
7.789062500000000000e+00,-1.749999999999998779e-01
7.796875000000000000e+00,-1.550000000000000266e-01
7.804687500000000000e+00,-1.449999999999998512e-01
7.812500000000000000e+00,1.499999999999999944e-02
7.820312500000000000e+00,-1.250000000000000833e-01
7.828125000000000000e+00,-9.500000000000009825e-02
7.835937500000000000e+00,-8.500000000000006162e-02
7.843750000000000000e+00,-1.449999999999998790e-01
7.851562500000000000e+00,-2.149999999999999967e-01
7.859375000000000000e+00,5.499999999999998640e-02
7.867187500000000000e+00,3.649999999999999356e-01
7.875000000000000000e+00,5.250000000000000222e-01
7.882812500000000000e+00,5.849999999999999645e-01
7.890625000000000000e+00,5.949999999999998623e-01
7.898437500000000000e+00,7.850000000000002531e-01
7.906250000000000000e+00,7.750000000000000222e-01
7.914062500000000000e+00,8.250000000000000666e-01
7.921875000000000000e+00,7.049999999999998490e-01
7.929687500000000000e+00,2.650000000000000133e-01
7.937500000000000000e+00,-8.500000000000003386e-02
7.945312500000000000e+00,-7.499999999999999722e-02
7.953125000000000000e+00,-1.650000000000000910e-01
7.960937500000000000e+00,-2.050000000000000711e-01
7.968750000000000000e+00,-1.849999999999999978e-01
7.976562500000000000e+00,-1.950000000000000899e-01
7.984375000000000000e+00,-1.950000000000000067e-01
7.992187500000000000e+00,-1.550000000000000544e-01
8.000000000000000000e+00,-2.050000000000000711e-01
8.007812500000000000e+00,-2.150000000000000799e-01
8.015625000000000000e+00,-2.050000000000000711e-01
8.023437500000000000e+00,-2.050000000000000988e-01
8.031250000000000000e+00,-1.850000000000001088e-01
8.039062500000000000e+00,-1.849999999999999978e-01
8.046875000000000000e+00,-1.150000000000000050e-01
8.054687500000000000e+00,-9.499999999999998723e-02
8.062500000000000000e+00,-1.950000000000000899e-01
8.070312500000000000e+00,-2.449999999999999956e-01
8.078125000000000000e+00,-2.149999999999999689e-01
8.085937500000000000e+00,-1.950000000000000067e-01
8.093750000000000000e+00,-1.750000000000000167e-01
8.101562500000000000e+00,-1.549999999999999711e-01
8.109375000000000000e+00,-1.549999999999999711e-01
8.117187500000000000e+00,-1.449999999999999900e-01
8.125000000000000000e+00,-1.250000000000000278e-01
8.132812500000000000e+00,-1.049999999999998712e-01
8.140625000000000000e+00,-7.499999999999996947e-02
8.148437500000000000e+00,-8.499999999999990896e-02
8.156250000000000000e+00,-6.500000000000002998e-02
8.164062500000000000e+00,-5.499999999999997252e-02
8.171875000000000000e+00,-5.500000000000006273e-02
8.179687500000000000e+00,1.500000000000007057e-02
8.187500000000000000e+00,-2.500000000000001527e-02
8.195312500000000000e+00,2.499999999999998751e-02
8.203125000000000000e+00,5.000000000000028727e-03
8.210937500000000000e+00,2.500000000000005690e-02
8.218750000000000000e+00,3.499999999999998251e-02
8.226562500000000000e+00,1.049999999999999684e-01
8.234375000000000000e+00,-2.499999999999992853e-02
8.242187500000000000e+00,-6.500000000000000222e-02
8.250000000000000000e+00,-3.500000000000004496e-02
8.257812500000000000e+00,-6.500000000000000222e-02
8.265625000000000000e+00,-1.049999999999999267e-01
8.273437500000000000e+00,-1.650000000000000633e-01
8.281250000000000000e+00,-1.749999999999999334e-01
8.289062500000000000e+00,-1.549999999999998879e-01
8.296875000000000000e+00,-1.549999999999999989e-01
8.304687500000000000e+00,-2.249999999999999778e-01
8.312500000000000000e+00,-2.149999999999999689e-01
8.320312500000000000e+00,-1.949999999999999234e-01
8.328125000000000000e+00,-1.849999999999999700e-01
8.335937500000000000e+00,-1.750000000000000444e-01
8.343750000000000000e+00,-1.950000000000000067e-01
8.351562500000000000e+00,-1.849999999999999978e-01
8.359375000000000000e+00,-1.850000000000000533e-01
8.367187500000000000e+00,-1.350000000000000644e-01
8.375000000000000000e+00,-1.849999999999999423e-01
8.382812500000000000e+00,-1.949999999999999234e-01
8.390625000000000000e+00,-1.750000000000000999e-01
8.398437500000000000e+00,-1.849999999999999700e-01
8.406250000000000000e+00,-6.500000000000016875e-02
8.414062500000000000e+00,-1.650000000000000078e-01
8.421875000000000000e+00,-2.150000000000000522e-01
8.429687500000000000e+00,-1.850000000000000533e-01
8.437500000000000000e+00,-1.649999999999999800e-01
8.445312500000000000e+00,-1.849999999999999978e-01
8.453125000000000000e+00,-1.750000000000000444e-01
8.460937500000000000e+00,-1.750000000000000167e-01
8.468750000000000000e+00,-1.750000000000000722e-01
8.476562500000000000e+00,-1.749999999999999334e-01
8.484375000000000000e+00,-1.650000000000000910e-01
8.492187500000000000e+00,-1.549999999999998601e-01
8.500000000000000000e+00,-1.749999999999999056e-01
8.507812500000000000e+00,-1.749999999999998501e-01
8.515625000000000000e+00,-1.649999999999998967e-01
8.523437500000000000e+00,-1.749999999999998501e-01
8.531250000000000000e+00,-1.650000000000000633e-01
8.539062500000000000e+00,-1.849999999999998868e-01
8.546875000000000000e+00,-1.649999999999999245e-01
8.554687500000000000e+00,-1.849999999999999700e-01
8.562500000000000000e+00,-1.849999999999999978e-01
8.570312500000000000e+00,-1.650000000000000633e-01
8.578125000000000000e+00,-1.650000000000000078e-01
8.585937500000000000e+00,-1.849999999999999700e-01
8.593750000000000000e+00,-1.950000000000000344e-01
8.601562500000000000e+00,-1.749999999999999056e-01
8.609375000000000000e+00,-1.650000000000000355e-01
8.617187500000000000e+00,-1.850000000000000255e-01
8.625000000000000000e+00,-1.650000000000000633e-01
8.632812500000000000e+00,-1.849999999999999423e-01
8.640625000000000000e+00,-1.849999999999999700e-01
8.648437500000000000e+00,-1.650000000000001188e-01
8.656250000000000000e+00,-1.149999999999998940e-01
8.664062500000000000e+00,-1.449999999999999067e-01
8.671875000000000000e+00,-2.149999999999998856e-01
8.679687500000000000e+00,-2.549999999999999489e-01
8.687500000000000000e+00,-2.149999999999999967e-01
8.695312500000000000e+00,-1.849999999999999423e-01
8.703125000000000000e+00,-1.749999999999999334e-01
8.710937500000000000e+00,-1.850000000000000255e-01
8.718750000000000000e+00,-1.650000000000001743e-01
8.726562500000000000e+00,-1.550000000000000544e-01
8.734375000000000000e+00,-1.650000000000000078e-01
8.742187500000000000e+00,-1.849999999999998868e-01
8.750000000000000000e+00,-1.450000000000000178e-01
8.757812500000000000e+00,-1.650000000000000355e-01
